draw_date,n1,n2,n3,n4,n5,n6,special_no
2015/06/27,1,17,19,26,27,36,
2015/06/27,15,22,32,41,43,49,
2015/06/27,2,6,17,23,40,47,
2015/06/28,6,12,13,38,43,46,
2015/06/28,15,19,20,25,44,48,
2015/06/28,1,4,16,38,43,44,
2015/06/29,5,11,18,24,42,43,
2015/06/29,12,23,27,30,34,43,
2015/06/29,7,8,19,24,32,34,
2015/06/30,7,9,12,20,34,35,
2015/06/30,11,12,20,34,37,44,
2015/06/30,5,10,14,22,24,31,
2015/07/01,13,18,23,31,41,43,
2015/07/01,20,22,24,26,36,43,
2015/07/01,5,11,14,23,28,45,
2015/07/02,1,10,29,42,45,46,
2015/07/02,12,17,19,25,30,34,
2015/07/02,2,34,40,42,43,46,
2015/07/03,6,7,25,30,41,47,
2015/07/03,12,19,30,32,37,49,
2015/07/03,12,13,20,21,32,47,
2015/07/04,7,12,35,37,46,47,
2015/07/04,5,10,13,16,26,42,
2015/07/04,16,21,35,37,45,49,
2015/07/05,2,4,17,26,37,41,
2015/07/05,2,8,13,25,26,46,
2015/07/05,2,10,25,36,47,49,
2015/07/06,4,10,20,33,42,46,
2015/07/06,1,11,25,26,34,47,
2015/07/06,12,16,29,32,34,49,
2015/07/07,31,32,41,43,45,47,
2015/07/07,13,16,35,36,37,45,
2015/07/07,1,6,11,25,28,42,
2015/07/08,6,20,37,39,41,49,
2015/07/08,4,20,23,26,29,48,
2015/07/08,15,16,27,28,30,39,
2015/07/09,15,16,22,31,36,41,
2015/07/09,4,7,17,39,42,43,
2015/07/09,1,12,23,26,40,49,
2015/07/10,6,27,35,39,42,45,
2015/07/10,23,30,36,40,41,46,
2015/07/10,19,22,23,37,41,42,
2015/07/11,3,20,24,36,41,43,
2015/07/11,4,6,9,22,34,40,
2015/07/11,1,15,18,21,31,42,
2015/07/12,1,3,13,17,25,30,
2015/07/12,15,19,27,37,40,43,
2015/07/12,16,30,33,37,38,45,
2015/07/13,3,10,18,37,44,46,
2015/07/13,6,10,21,27,39,44,
2015/07/13,18,26,39,40,42,48,
2015/07/14,3,4,5,26,38,48,
2015/07/14,1,18,19,20,31,45,
2015/07/14,5,27,28,34,44,45,
2015/07/15,3,12,16,17,28,34,
2015/07/15,9,11,16,20,24,25,
2015/07/15,2,4,19,25,33,46,
2015/07/16,1,4,6,13,30,40,
2015/07/16,19,25,30,32,41,43,
2015/07/16,1,12,24,35,42,44,
2015/07/17,1,3,15,19,28,38,
2015/07/17,2,13,15,26,31,43,
2015/07/17,5,9,15,31,33,49,
2015/07/18,5,12,16,22,44,45,
2015/07/18,10,17,33,37,41,43,
2015/07/18,2,12,19,22,38,43,
2015/07/19,7,8,14,30,37,42,
2015/07/19,1,14,19,27,37,39,
2015/07/19,5,23,34,36,39,44,
2015/07/20,3,9,10,17,38,46,
2015/07/20,8,13,15,36,44,49,
2015/07/20,13,20,34,35,43,46,
2015/07/21,2,10,14,16,26,43,
2015/07/21,6,22,32,39,42,45,
2015/07/21,15,18,27,32,45,47,
2015/07/22,19,22,26,35,42,46,
2015/07/22,1,7,26,30,37,39,
2015/07/22,7,9,14,20,23,24,
2015/07/23,12,33,41,42,48,49,
2015/07/23,7,19,25,30,45,46,
2015/07/23,11,20,21,36,44,45,
2015/07/24,1,5,31,32,38,42,
2015/07/24,5,11,12,29,35,44,
2015/07/24,16,19,23,32,38,39,
2015/07/25,4,8,9,20,39,43,
2015/07/25,8,22,24,26,27,33,
2015/07/25,4,7,9,16,39,46,
2015/07/26,21,29,33,37,38,45,
2015/07/26,4,10,14,22,29,34,
2015/07/26,4,13,21,25,26,48,
2015/07/27,1,15,28,29,40,43,
2015/07/27,1,4,6,7,9,30,
2015/07/27,4,9,21,22,26,29,
2015/07/28,7,18,26,27,28,49,
2015/07/28,3,6,9,17,38,41,
2015/07/28,15,21,33,35,44,49,
2015/07/29,8,12,23,24,40,45,
2015/07/29,5,26,31,36,39,42,
2015/07/29,8,18,23,28,44,46,
2015/07/30,12,23,24,27,28,34,
2015/07/30,1,6,8,30,38,49,
2015/07/30,3,16,26,28,30,41,
2015/07/31,15,16,19,21,35,39,
2015/07/31,4,7,32,43,47,48,
2015/07/31,1,9,10,31,40,49,
2015/08/01,3,7,13,21,34,37,
2015/08/01,12,16,18,29,39,45,
2015/08/01,10,25,26,36,37,41,
2015/08/02,6,12,19,21,23,49,
2015/08/02,2,3,19,35,36,49,
2015/08/02,1,5,13,25,35,47,
2015/08/03,3,11,16,36,41,47,
2015/08/03,2,5,12,13,18,27,
2015/08/03,3,13,30,35,38,42,
2015/08/04,1,3,8,19,23,25,
2015/08/04,9,12,27,36,44,47,
2015/08/04,16,19,28,30,41,44,
2015/08/05,1,3,10,27,31,35,
2015/08/05,13,19,34,36,38,49,
2015/08/05,12,16,22,23,32,37,
2015/08/06,16,17,23,24,32,34,
2015/08/06,1,9,11,25,30,47,
2015/08/06,1,30,32,39,44,48,
2015/08/07,10,14,24,37,40,45,
2015/08/07,5,6,17,18,35,47,
2015/08/07,14,23,32,33,46,47,
2015/08/08,13,27,29,31,35,41,
2015/08/08,16,23,29,37,39,44,
2015/08/08,6,9,10,22,31,40,
2015/08/09,2,22,23,32,34,47,
2015/08/09,5,10,14,17,20,36,
2015/08/09,16,19,20,30,34,49,
2015/08/10,4,18,22,29,42,43,
2015/08/10,11,15,22,30,36,43,
2015/08/10,9,11,19,25,35,45,
2015/08/11,8,12,25,27,30,39,
2015/08/11,11,18,20,30,34,40,
2015/08/11,12,16,32,35,38,41,
2015/08/12,7,14,16,24,38,40,
2015/08/12,13,17,29,32,43,49,
2015/08/12,6,28,30,34,37,49,
2015/08/13,9,10,15,31,38,48,
2015/08/13,5,7,11,33,36,38,
2015/08/13,8,9,26,37,39,49,
2015/08/14,1,4,25,40,42,44,
2015/08/14,1,10,15,21,22,29,
2015/08/14,1,10,12,23,27,47,
2015/08/15,1,11,15,19,30,44,
2015/08/15,6,14,19,26,34,40,
2015/08/15,2,24,34,36,38,45,
2015/08/16,1,4,23,35,38,39,
2015/08/16,1,5,16,22,28,38,
2015/08/16,9,19,26,30,40,44,
2015/08/17,5,12,16,18,29,48,
2015/08/17,10,13,20,30,32,49,
2015/08/17,16,18,22,24,27,46,
2015/08/18,12,14,31,33,44,47,
2015/08/18,1,2,21,37,40,49,
2015/08/18,2,6,7,13,45,49,
2015/08/19,5,11,20,34,35,38,
2015/08/19,1,4,9,16,42,47,
2015/08/19,2,3,17,27,35,48,
2015/08/20,5,10,14,34,35,38,
2015/08/20,10,13,30,35,36,47,
2015/08/20,16,17,20,23,31,38,
2015/08/21,1,8,13,17,29,45,
2015/08/21,8,13,16,30,39,44,
2015/08/21,10,11,32,33,37,48,
2015/08/22,13,17,24,40,43,48,
2015/08/22,13,14,15,27,33,40,
2015/08/22,12,19,22,43,46,49,
2015/08/23,2,14,17,25,33,46,
2015/08/23,1,2,3,34,39,41,
2015/08/23,3,5,7,16,27,37,
2015/08/24,4,17,20,24,26,31,
2015/08/24,2,4,18,22,41,45,
2015/08/24,23,37,38,41,43,44,
2015/08/25,9,24,28,32,39,45,
2015/08/25,4,11,12,24,37,40,
2015/08/25,4,6,22,24,35,38,
2015/08/26,5,20,23,28,36,37,
2015/08/26,1,8,9,14,32,45,
2015/08/26,2,7,12,23,30,44,
2015/08/27,3,15,17,26,31,46,
2015/08/27,1,2,7,8,13,22,
2015/08/27,1,8,14,15,24,39,
2015/08/28,3,7,11,34,36,37,
2015/08/28,2,5,14,26,34,44,
2015/08/28,9,12,32,33,41,45,
2015/08/29,21,24,32,37,41,44,
2015/08/29,2,4,7,18,43,46,
2015/08/29,12,21,25,26,37,49,
2015/08/30,2,26,27,40,45,46,
2015/08/30,10,29,34,37,40,42,
2015/08/30,1,2,4,6,24,48,
2015/08/31,15,17,18,36,37,47,
2015/08/31,4,11,26,38,47,49,
2015/08/31,4,12,23,24,43,47,
2015/09/01,14,21,25,39,40,46,
2015/09/01,3,4,31,35,44,48,
2015/09/01,1,10,12,42,48,49,
2015/09/02,1,4,5,8,23,31,
2015/09/02,9,13,20,41,45,49,
2015/09/02,15,16,25,39,41,45,
2015/09/03,1,4,11,25,28,35,
2015/09/03,3,15,28,34,38,43,
2015/09/03,3,14,27,36,38,49,
2015/09/04,2,20,39,41,42,49,
2015/09/04,8,16,18,22,23,45,
2015/09/04,10,11,14,16,36,42,
2015/09/05,1,10,15,29,40,43,
2015/09/05,1,4,32,36,45,47,
2015/09/05,16,20,32,35,39,45,
2015/09/06,15,24,27,32,44,49,
2015/09/06,14,27,32,34,36,38,
2015/09/06,9,12,16,23,25,32,
2015/09/07,4,13,22,28,33,37,
2015/09/07,3,13,20,24,26,44,
2015/09/07,9,10,14,30,37,47,
2015/09/08,3,14,26,32,34,46,
2015/09/08,16,18,37,43,44,48,
2015/09/08,7,8,38,39,40,49,
2015/09/09,3,19,27,40,48,49,
2015/09/09,4,12,25,29,36,46,
2015/09/09,6,11,32,39,41,42,
2015/09/10,3,15,21,24,29,42,
2015/09/10,3,12,29,38,46,49,
2015/09/10,2,8,30,32,42,47,
2015/09/11,10,18,20,27,43,44,
2015/09/11,24,26,33,36,37,45,
2015/09/11,4,8,25,29,32,36,
2015/09/12,2,7,19,31,32,43,
2015/09/12,12,19,20,24,33,42,
2015/09/12,17,22,23,27,37,48,
2015/09/13,4,9,26,42,44,45,
2015/09/13,8,11,14,17,39,48,
2015/09/13,9,10,11,12,13,17,
2015/09/14,3,7,18,29,45,46,
2015/09/14,7,14,22,34,40,41,
2015/09/14,4,8,15,20,23,49,
2015/09/15,2,11,15,20,21,28,
2015/09/15,16,18,20,30,34,35,
2015/09/15,10,15,24,29,30,38,
2015/09/16,5,13,16,17,29,32,
2015/09/16,13,22,32,37,40,47,
2015/09/16,1,7,13,18,19,25,
2015/09/17,7,14,21,27,42,44,
2015/09/17,7,10,15,32,33,49,
2015/09/17,5,12,15,24,28,45,
2015/09/18,24,26,32,38,42,46,
2015/09/18,8,13,14,17,29,36,
2015/09/18,1,8,12,25,33,37,
2015/09/19,2,26,27,29,34,38,
2015/09/19,5,12,15,18,27,40,
2015/09/19,6,8,14,20,26,34,
2015/09/20,3,4,24,27,28,45,
2015/09/20,1,16,19,22,29,49,
2015/09/20,8,11,18,33,39,45,
2015/09/21,2,6,20,22,40,41,
2015/09/21,17,21,23,33,38,40,
2015/09/21,4,6,15,18,20,42,
2015/09/22,8,16,32,37,44,47,
2015/09/22,12,16,28,29,40,42,
2015/09/22,25,35,36,37,40,42,
2015/09/23,1,6,19,21,36,42,
2015/09/23,15,28,32,36,40,41,
2015/09/23,4,27,29,34,38,41,
2015/09/24,17,18,22,27,43,44,
2015/09/24,8,35,37,38,42,44,
2015/09/24,6,8,15,16,26,31,
2015/09/25,6,14,29,34,36,47,
2015/09/25,7,8,9,10,18,42,
2015/09/25,5,11,15,29,41,44,
2015/09/26,4,5,16,25,26,35,
2015/09/26,17,23,31,33,35,40,
2015/09/26,1,12,19,30,43,47,
2015/09/27,14,24,29,34,44,48,
2015/09/27,8,15,17,25,35,36,
2015/09/27,1,19,25,29,32,37,
2015/09/28,3,10,13,43,46,47,
2015/09/28,7,10,18,31,32,35,
2015/09/28,13,21,28,31,34,38,
2015/09/29,6,8,10,24,25,43,
2015/09/29,10,15,26,33,37,42,
2015/09/29,9,13,22,32,34,36,
2015/09/30,2,11,14,18,32,44,
2015/09/30,2,15,31,35,41,49,
2015/09/30,1,7,16,26,29,48,
2015/10/01,14,22,25,30,38,39,
2015/10/01,1,5,20,30,42,43,
2015/10/01,13,14,18,23,47,49,
2015/10/02,1,23,31,35,46,47,
2015/10/02,1,2,21,23,27,39,
2015/10/02,6,23,25,38,43,48,
2015/10/03,14,19,29,44,46,48,
2015/10/03,2,3,19,23,32,49,
2015/10/03,13,28,29,36,37,45,
2015/10/04,11,16,17,18,26,31,
2015/10/04,6,12,13,14,26,46,
2015/10/04,19,23,25,26,33,46,
2015/10/05,10,13,14,30,33,44,
2015/10/05,4,13,14,19,21,43,
2015/10/05,7,15,24,28,32,41,
2015/10/06,9,10,27,38,42,44,
2015/10/06,2,13,22,32,37,45,
2015/10/06,8,11,13,28,39,42,
2015/10/07,7,16,23,31,32,36,
2015/10/07,2,14,22,25,26,46,
2015/10/07,13,15,19,35,44,46,
2015/10/08,10,15,24,25,38,44,
2015/10/08,14,21,31,36,41,48,
2015/10/08,17,28,37,45,46,47,
2015/10/09,1,6,17,23,37,43,
2015/10/09,3,18,22,35,39,42,
2015/10/09,3,5,19,30,34,37,
2015/10/10,2,8,20,32,35,41,
2015/10/10,4,7,10,18,37,38,
2015/10/10,8,14,30,39,42,47,
2015/10/11,2,21,28,42,45,49,
2015/10/11,6,7,13,31,34,44,
2015/10/11,7,9,13,18,33,39,
2015/10/12,3,13,16,22,31,45,
2015/10/12,21,25,27,42,43,49,
2015/10/12,4,7,13,21,30,49,
2015/10/13,7,10,27,32,42,43,
2015/10/13,4,21,26,37,43,46,
2015/10/13,6,13,16,37,42,46,
2015/10/14,13,23,42,44,45,49,
2015/10/14,2,7,10,20,32,40,
2015/10/14,7,24,29,30,35,39,
2015/10/15,10,15,26,37,39,41,
2015/10/15,8,9,12,17,18,41,
2015/10/15,5,12,14,25,30,40,
2015/10/16,5,12,30,33,39,46,
2015/10/16,5,8,14,24,26,28,
2015/10/16,10,13,21,40,41,48,
2015/10/17,9,12,20,23,34,35,
2015/10/17,2,18,20,34,44,45,
2015/10/17,13,23,24,25,31,41,
2015/10/18,16,17,18,26,33,48,
2015/10/18,8,12,19,30,37,48,
2015/10/18,1,19,22,30,36,37,
2015/10/19,2,20,27,28,44,49,
2015/10/19,26,37,38,40,43,45,
2015/10/19,6,7,8,15,34,37,
2015/10/20,2,14,23,31,43,47,
2015/10/20,9,14,15,17,18,36,
2015/10/20,12,17,18,24,28,41,
2015/10/21,1,2,15,18,30,36,
2015/10/21,16,19,23,31,35,44,
2015/10/21,11,22,33,34,36,38,
2015/10/22,6,10,21,25,38,39,
2015/10/22,10,11,15,39,47,49,
2015/10/22,22,25,31,33,35,48,
2015/10/23,3,9,17,30,31,44,
2015/10/23,5,7,9,20,31,45,
2015/10/23,1,7,10,21,35,42,
2015/10/24,6,20,21,35,45,47,
2015/10/24,4,19,21,27,33,41,
2015/10/24,2,9,28,29,32,40,
2015/10/25,3,8,10,41,42,46,
2015/10/25,1,3,4,28,38,46,
2015/10/25,4,6,14,16,46,48,
2015/10/26,13,24,32,36,48,49,
2015/10/26,1,3,11,17,41,45,
2015/10/26,2,6,11,12,25,49,
2015/10/27,11,12,31,43,47,49,
2015/10/27,11,26,29,30,31,45,
2015/10/27,4,13,32,33,34,36,
2015/10/28,1,12,14,35,39,44,
2015/10/28,11,20,22,38,39,47,
2015/10/28,5,11,13,15,44,47,
2015/10/29,6,23,28,32,36,48,
2015/10/29,7,36,38,44,46,49,
2015/10/29,10,13,14,17,23,24,
2015/10/30,4,15,26,27,47,49,
2015/10/30,1,2,5,6,39,46,
2015/10/30,9,10,14,19,30,43,
2015/10/31,6,18,21,29,38,46,
2015/10/31,3,4,5,23,25,42,
2015/10/31,1,17,29,30,45,48,
2015/11/01,2,14,21,28,44,47,
2015/11/01,4,7,11,14,25,47,
2015/11/01,4,11,27,38,39,43,
2015/11/02,4,5,13,14,24,27,
2015/11/02,11,23,25,27,46,48,
2015/11/02,14,21,22,23,43,49,
2015/11/03,2,8,25,26,30,31,
2015/11/03,2,9,20,22,38,39,
2015/11/03,6,9,39,41,43,49,
2015/11/04,1,12,16,26,31,43,
2015/11/04,16,18,36,40,43,48,
2015/11/04,2,19,21,25,33,35,
2015/11/05,6,8,21,28,29,40,
2015/11/05,3,9,28,34,35,40,
2015/11/05,4,9,11,12,25,45,
2015/11/06,10,15,16,37,43,47,
2015/11/06,10,14,22,29,32,42,
2015/11/06,3,15,27,36,42,47,
2015/11/07,8,19,20,28,37,49,
2015/11/07,8,14,23,28,34,49,
2015/11/07,25,28,34,38,42,44,
2015/11/08,4,14,24,34,38,46,
2015/11/08,1,6,13,22,25,40,
2015/11/08,2,6,11,16,42,43,
2015/11/09,7,15,21,25,45,49,
2015/11/09,6,13,14,22,32,46,
2015/11/09,3,9,13,20,46,47,
2015/11/10,3,10,30,45,47,48,
2015/11/10,22,30,35,36,44,47,
2015/11/10,9,21,25,35,38,39,
2015/11/11,12,22,24,38,46,49,
2015/11/11,2,5,7,14,35,39,
2015/11/11,1,2,20,26,29,34,
2015/11/12,3,19,25,30,39,49,
2015/11/12,13,14,20,27,38,47,
2015/11/12,10,17,22,23,40,47,
2015/11/13,11,14,15,25,31,37,
2015/11/13,1,9,22,32,41,45,
2015/11/13,9,10,12,20,23,45,
2015/11/14,14,21,26,27,35,47,
2015/11/14,6,8,12,15,17,49,
2015/11/14,3,7,27,29,41,42,
2015/11/15,16,28,29,36,47,49,
2015/11/15,2,5,10,12,43,47,
2015/11/15,8,10,13,26,44,46,
2015/11/16,1,7,8,19,30,35,
2015/11/16,7,10,15,16,26,27,
2015/11/16,6,16,19,30,44,46,
2015/11/17,2,11,20,23,34,41,
2015/11/17,18,27,32,38,43,47,
2015/11/17,4,7,10,16,21,47,
2015/11/18,7,25,26,28,34,48,
2015/11/18,8,9,12,16,29,42,
2015/11/18,5,18,19,30,33,42,
2015/11/19,11,19,21,25,31,35,
2015/11/19,7,22,26,30,40,41,
2015/11/19,1,4,6,20,26,40,
2015/11/20,4,5,8,32,34,36,
2015/11/20,10,17,18,22,26,27,
2015/11/20,12,19,37,41,46,47,
2015/11/21,7,8,18,30,31,34,
2015/11/21,6,20,24,25,35,45,
2015/11/21,6,16,26,30,31,35,
2015/11/22,1,6,16,24,25,30,
2015/11/22,2,9,34,36,39,45,
2015/11/22,3,6,15,20,27,49,
2015/11/23,13,15,16,17,22,34,
2015/11/23,9,16,35,36,38,43,
2015/11/23,2,16,20,27,31,35,
2015/11/24,13,31,32,34,40,45,
2015/11/24,4,14,15,19,37,47,
2015/11/24,6,10,25,33,36,48,
2015/11/25,15,24,26,30,46,47,
2015/11/25,15,19,28,35,41,45,
2015/11/25,1,7,8,20,28,42,
2015/11/26,4,12,19,25,37,49,
2015/11/26,3,4,11,29,45,49,
2015/11/26,4,14,30,38,44,48,
2015/11/27,7,15,22,25,26,45,
2015/11/27,2,12,13,25,27,47,
2015/11/27,2,17,31,32,36,42,
2015/11/28,5,11,13,29,35,44,
2015/11/28,10,15,19,27,33,43,
2015/11/28,4,13,18,44,47,49,
2015/11/29,4,20,30,39,41,44,
2015/11/29,6,20,27,36,42,48,
2015/11/29,17,25,35,45,46,48,
2015/11/30,5,10,14,34,46,47,
2015/11/30,8,13,17,18,30,37,
2015/11/30,13,15,25,26,38,41,
2015/12/01,1,7,9,30,33,45,
2015/12/01,28,30,35,43,47,48,
2015/12/01,1,9,10,26,31,35,
2015/12/02,4,5,10,35,46,49,
2015/12/02,12,14,15,42,47,48,
2015/12/02,1,2,10,25,33,44,
2015/12/03,5,10,12,14,26,27,
2015/12/03,16,17,27,31,42,44,
2015/12/03,3,9,23,26,38,42,
2015/12/04,17,19,23,28,32,46,
2015/12/04,14,16,20,25,26,44,
2015/12/04,12,13,32,41,45,49,
2015/12/05,1,5,25,28,33,36,
2015/12/05,2,11,13,23,29,34,
2015/12/05,12,16,20,23,25,46,
2015/12/06,17,23,27,33,45,46,
2015/12/06,9,11,19,32,34,39,
2015/12/06,6,10,21,27,31,48,
2015/12/07,1,11,12,17,26,29,
2015/12/07,7,15,22,24,31,38,
2015/12/07,15,17,19,21,36,43,
2015/12/08,2,13,25,34,35,47,
2015/12/08,16,19,30,35,37,46,
2015/12/08,8,13,15,38,43,48,
2015/12/09,10,22,30,37,39,47,
2015/12/09,23,26,35,39,43,46,
2015/12/09,6,13,14,37,40,46,
2015/12/10,3,19,21,22,30,47,
2015/12/10,7,8,11,39,47,49,
2015/12/10,3,26,28,39,44,46,
2015/12/11,2,7,21,31,34,39,
2015/12/11,11,13,15,21,23,34,
2015/12/11,7,17,18,27,40,41,
2015/12/12,1,22,33,38,46,47,
2015/12/12,21,23,27,29,30,37,
2015/12/12,6,10,27,28,33,34,
2015/12/13,6,8,19,20,41,43,
2015/12/13,15,22,30,34,44,46,
2015/12/13,2,4,12,23,28,48,
2015/12/14,15,18,23,37,43,46,
2015/12/14,6,10,17,34,43,47,
2015/12/14,2,30,32,33,38,40,
2015/12/15,5,15,23,24,40,44,
2015/12/15,2,3,18,21,23,36,
2015/12/15,15,18,22,31,34,48,
2015/12/16,15,16,23,27,44,46,
2015/12/16,1,2,33,42,43,45,
2015/12/16,3,9,23,28,30,33,
2015/12/17,5,16,18,26,36,38,
2015/12/17,4,10,12,13,34,36,
2015/12/17,3,10,22,30,31,44,
2015/12/18,1,3,15,34,39,47,
2015/12/18,1,9,16,18,33,37,
2015/12/18,8,9,16,31,37,41,
2015/12/19,6,7,26,30,41,47,
2015/12/19,18,29,30,42,44,49,
2015/12/19,4,17,31,34,37,40,
2015/12/20,3,4,7,19,22,28,
2015/12/20,11,15,17,41,43,44,
2015/12/20,10,24,33,42,43,44,
2015/12/21,9,18,28,33,46,47,
2015/12/21,5,15,17,34,35,37,
2015/12/21,16,21,30,39,41,46,
2015/12/22,4,11,13,20,22,46,
2015/12/22,19,26,35,36,40,44,
2015/12/22,17,18,20,27,39,47,
2015/12/23,9,10,23,24,39,41,
2015/12/23,5,10,18,19,23,39,
2015/12/23,2,8,25,26,38,47,
2015/12/24,6,7,27,31,33,44,
2015/12/24,14,18,21,23,28,42,
2015/12/24,2,5,23,35,42,49,
2015/12/25,11,13,15,22,28,49,
2015/12/25,9,15,31,34,36,44,
2015/12/25,1,14,18,23,25,43,
2015/12/26,3,10,11,24,37,45,
2015/12/26,7,16,34,43,45,47,
2015/12/26,5,12,26,31,41,45,
2015/12/27,6,10,17,24,35,42,
2015/12/27,3,5,18,21,27,35,
2015/12/27,2,11,20,24,39,44,
2015/12/28,14,25,36,43,47,49,
2015/12/28,3,10,15,23,35,49,
2015/12/28,1,9,11,12,23,31,
2015/12/29,12,13,16,17,24,25,
2015/12/29,4,10,14,22,30,38,
2015/12/29,12,14,27,32,34,38,
2015/12/30,9,22,31,33,35,43,
2015/12/30,4,18,19,33,43,46,
2015/12/30,21,29,30,32,37,38,
2015/12/31,16,25,26,27,45,48,
2015/12/31,1,2,13,26,30,38,
2015/12/31,4,7,13,20,30,32,
2016/01/01,3,9,16,17,31,39,
2016/01/01,6,17,19,20,26,30,
2016/01/01,1,15,21,45,47,48,
2016/01/02,4,11,12,16,20,49,
2016/01/02,5,7,25,35,45,49,
2016/01/02,1,19,22,37,39,45,
2016/01/03,3,16,17,20,29,48,
2016/01/03,14,18,22,26,41,45,
2016/01/03,14,24,32,38,42,49,
2016/01/04,2,6,8,12,20,45,
2016/01/04,3,10,12,16,24,39,
2016/01/04,9,15,17,22,24,38,
2016/01/05,1,17,20,25,32,46,
2016/01/05,1,8,12,21,26,47,
2016/01/05,15,19,42,43,46,48,
2016/01/06,10,11,16,24,27,44,
2016/01/06,9,11,14,22,39,44,
2016/01/06,4,7,23,29,44,47,
2016/01/07,12,19,25,27,37,43,
2016/01/07,6,10,11,18,32,38,
2016/01/07,2,22,32,42,44,46,
2016/01/08,13,23,27,37,41,43,
2016/01/08,15,20,26,33,37,45,
2016/01/08,9,19,37,38,39,45,
2016/01/09,1,11,12,27,32,48,
2016/01/09,12,13,17,18,20,39,
2016/01/09,9,24,32,36,44,48,
2016/01/10,13,33,35,37,38,39,
2016/01/10,7,17,22,27,28,48,
2016/01/10,1,2,16,20,26,36,
2016/01/11,11,13,19,31,35,41,
2016/01/11,1,17,20,22,24,28,
2016/01/11,8,18,20,38,42,45,
2016/01/12,18,19,21,22,27,47,
2016/01/12,9,11,16,19,38,43,
2016/01/12,4,24,27,28,35,47,
2016/01/13,1,6,15,32,45,49,
2016/01/13,7,18,22,34,35,41,
2016/01/13,2,16,26,41,43,46,
2016/01/14,1,2,9,12,26,45,
2016/01/14,8,16,19,24,42,44,
2016/01/14,5,8,12,17,42,46,
2016/01/15,1,16,25,27,28,40,
2016/01/15,2,16,22,25,29,39,
2016/01/15,16,37,40,45,46,49,
2016/01/16,15,28,31,39,40,43,
2016/01/16,5,17,19,22,23,39,
2016/01/16,10,12,13,16,20,26,
2016/01/17,3,9,21,26,32,44,
2016/01/17,12,14,41,42,44,48,
2016/01/17,4,6,16,27,29,36,
2016/01/18,9,18,23,25,34,47,
2016/01/18,14,19,39,40,44,49,
2016/01/18,8,14,27,30,33,35,
2016/01/19,17,18,30,36,44,49,
2016/01/19,2,12,14,21,35,46,
2016/01/19,10,18,23,29,35,42,
2016/01/20,4,5,9,13,29,46,
2016/01/20,13,14,32,37,45,48,
2016/01/20,3,16,20,35,37,38,
2016/01/21,1,5,12,15,16,36,
2016/01/21,17,19,29,31,41,48,
2016/01/21,5,22,26,33,34,42,
2016/01/22,3,10,23,25,32,35,
2016/01/22,4,14,17,24,25,28,
2016/01/22,10,15,32,37,42,45,
2016/01/23,8,14,15,17,28,34,
2016/01/23,7,8,18,27,35,39,
2016/01/23,2,20,30,42,43,47,
2016/01/24,7,10,25,27,33,44,
2016/01/24,11,17,23,25,31,46,
2016/01/24,1,8,16,24,32,41,
2016/01/25,17,21,25,26,33,38,
2016/01/25,3,7,17,24,29,47,
2016/01/25,11,18,19,24,32,45,
2016/01/26,6,8,20,24,31,37,
2016/01/26,6,11,13,19,31,34,
2016/01/26,32,39,40,42,44,49,
2016/01/27,9,16,25,28,30,31,
2016/01/27,14,20,27,33,36,46,
2016/01/27,7,10,18,32,35,48,
2016/01/28,1,7,16,32,35,49,
2016/01/28,13,15,16,25,39,46,
2016/01/28,2,3,7,16,29,33,
2016/01/29,5,19,20,38,39,46,
2016/01/29,24,26,32,40,43,45,
2016/01/29,6,10,12,21,41,49,
2016/01/30,5,6,7,20,29,35,
2016/01/30,3,4,6,25,34,35,
2016/01/30,4,8,12,37,44,48,
2016/01/31,1,3,9,11,40,45,
2016/01/31,4,12,18,35,38,41,
2016/01/31,2,15,17,27,32,41,
2016/02/01,14,17,30,39,40,47,
2016/02/01,2,4,13,18,34,42,
2016/02/01,2,12,20,29,46,47,
2016/02/02,1,9,23,27,37,44,
2016/02/02,7,8,10,12,21,45,
2016/02/02,16,19,28,32,33,37,
2016/02/03,11,31,38,41,44,46,
2016/02/03,3,7,18,25,26,30,
2016/02/03,3,18,19,22,23,41,
2016/02/04,4,14,22,27,29,43,
2016/02/04,3,14,40,42,48,49,
2016/02/04,7,10,17,18,34,47,
2016/02/05,12,14,19,21,23,43,
2016/02/05,2,20,21,32,40,44,
2016/02/05,7,10,16,26,34,40,
2016/02/06,7,16,20,25,31,40,
2016/02/06,5,23,35,46,48,49,
2016/02/06,11,24,28,31,46,49,
2016/02/07,13,15,17,21,32,37,
2016/02/07,4,19,26,31,33,43,
2016/02/07,6,17,23,26,32,43,
2016/02/08,18,40,44,45,48,49,
2016/02/08,7,12,16,20,37,40,
2016/02/08,4,8,13,20,21,44,
2016/02/09,3,13,15,17,26,37,
2016/02/09,9,21,33,38,44,46,
2016/02/09,6,12,20,28,31,42,
2016/02/10,13,16,21,29,38,41,
2016/02/10,1,10,14,32,34,44,
2016/02/10,14,16,27,35,43,44,
2016/02/11,3,8,23,31,40,49,
2016/02/11,9,12,28,38,42,48,
2016/02/11,12,27,35,36,42,48,
2016/02/12,11,24,28,38,46,49,
2016/02/12,2,14,20,23,43,46,
2016/02/12,8,24,28,30,36,37,
2016/02/13,7,15,16,18,37,41,
2016/02/13,11,15,16,30,31,45,
2016/02/13,17,19,27,30,33,34,
2016/02/14,14,17,38,41,44,46,
2016/02/14,9,17,19,22,23,32,
