field,current_value,next_value,current_date,next_date
n3,22,31,2024-04-04,2024-04-05
n3,31,15,2024-04-05,2024-04-06
n3,15,21,2024-04-06,2024-04-08
n3,21,24,2024-04-08,2024-04-09
n3,24,21,2024-04-09,2024-04-10
n3,21,18,2024-04-10,2024-04-11
n3,18,10,2024-04-11,2024-04-12
n3,10,9,2024-04-12,2024-04-13
n3,9,10,2024-04-13,2024-04-15
n3,10,21,2024-04-15,2024-04-16
n3,21,35,2024-04-16,2024-04-17
n3,35,15,2024-04-17,2024-04-18
n3,15,21,2024-04-18,2024-04-19
n3,21,20,2024-04-19,2024-04-20
n3,20,20,2024-04-20,2024-04-22
n3,20,32,2024-04-22,2024-04-23
n3,32,10,2024-04-23,2024-04-24
n3,10,21,2024-04-24,2024-04-25
n3,21,25,2024-04-25,2024-04-26
n3,25,22,2024-04-26,2024-04-27
n3,22,12,2024-04-27,2024-04-29
n3,12,12,2024-04-29,2024-04-30
n3,12,32,2024-04-30,2024-05-01
n3,32,13,2024-05-01,2024-05-02
n3,13,11,2024-05-02,2024-05-03
n3,11,13,2024-05-03,2024-05-04
n3,13,31,2024-05-04,2024-05-06
n3,31,18,2024-05-06,2024-05-07
n3,18,16,2024-05-07,2024-05-08
n3,16,11,2024-05-08,2024-05-09
n3,11,31,2024-05-09,2024-05-10
n3,31,11,2024-05-10,2024-05-11
n3,11,33,2024-05-11,2024-05-13
n3,33,18,2024-05-13,2024-05-14
n3,18,14,2024-05-14,2024-05-15
n3,14,21,2024-05-15,2024-05-16
n3,21,27,2024-05-16,2024-05-17
n3,27,11,2024-05-17,2024-05-18
n3,11,28,2024-05-18,2024-05-20
n3,28,16,2024-05-20,2024-05-21
n3,16,15,2024-05-21,2024-05-22
n3,15,26,2024-05-22,2024-05-23
n3,26,22,2024-05-23,2024-05-24
n3,22,32,2024-05-24,2024-05-25
n3,32,14,2024-05-25,2024-05-27
n3,14,29,2024-05-27,2024-05-28
n3,29,9,2024-05-28,2024-05-29
n3,9,32,2024-05-29,2024-05-30
n3,32,13,2024-05-30,2024-05-31
n3,13,24,2024-05-31,2024-06-01
n3,24,21,2024-06-01,2024-06-03
n3,21,17,2024-06-03,2024-06-04
n3,17,6,2024-06-04,2024-06-05
n3,6,20,2024-06-05,2024-06-06
n3,20,27,2024-06-06,2024-06-07
n3,27,24,2024-06-07,2024-06-08
n3,24,30,2024-06-08,2024-06-10
n3,30,26,2024-06-10,2024-06-11
n3,26,20,2024-06-11,2024-06-12
n3,20,17,2024-06-12,2024-06-13
n3,17,17,2024-06-13,2024-06-14
n3,17,35,2024-06-14,2024-06-15
n3,35,26,2024-06-15,2024-06-17
n3,26,15,2024-06-17,2024-06-18
n3,15,11,2024-06-18,2024-06-19
n3,11,16,2024-06-19,2024-06-20
n3,16,15,2024-06-20,2024-06-21
n3,15,22,2024-06-21,2024-06-22
n3,22,17,2024-06-22,2024-06-24
n3,17,32,2024-06-24,2024-06-25
n3,32,37,2024-06-25,2024-06-26
n3,37,27,2024-06-26,2024-06-27
n3,27,25,2024-06-27,2024-06-28
n3,25,26,2024-06-28,2024-06-29
n3,26,17,2024-06-29,2024-07-01
n3,17,16,2024-07-01,2024-07-02
n3,16,25,2024-07-02,2024-07-03
n3,25,15,2024-07-03,2024-07-04
n3,15,23,2024-07-04,2024-07-05
n3,23,24,2024-07-05,2024-07-06
n3,24,20,2024-07-06,2024-07-08
n3,20,31,2024-07-08,2024-07-09
n3,31,14,2024-07-09,2024-07-10
n3,14,13,2024-07-10,2024-07-11
n3,13,18,2024-07-11,2024-07-12
n3,18,23,2024-07-12,2024-07-13
n3,23,22,2024-07-13,2024-07-15
n3,22,26,2024-07-15,2024-07-16
n3,26,26,2024-07-16,2024-07-17
n3,26,24,2024-07-17,2024-07-18
n3,24,24,2024-07-18,2024-07-19
n3,24,27,2024-07-19,2024-07-20
n3,27,26,2024-07-20,2024-07-22
n3,26,12,2024-07-22,2024-07-23
n3,12,21,2024-07-23,2024-07-24
n3,21,17,2024-07-24,2024-07-25
n3,17,18,2024-07-25,2024-07-26
n3,18,15,2024-07-26,2024-07-27
n3,15,14,2024-07-27,2024-07-29
n3,14,16,2024-07-29,2024-07-30
n3,16,36,2024-07-30,2024-07-31
n3,36,27,2024-07-31,2024-08-01
n3,27,22,2024-08-01,2024-08-02
n3,22,26,2024-08-02,2024-08-03
n3,26,11,2024-08-03,2024-08-05
n3,11,12,2024-08-05,2024-08-06
n3,12,16,2024-08-06,2024-08-07
n3,16,13,2024-08-07,2024-08-08
n3,13,8,2024-08-08,2024-08-09
n3,8,28,2024-08-09,2024-08-10
n3,28,24,2024-08-10,2024-08-12
n3,24,20,2024-08-12,2024-08-13
n3,20,24,2024-08-13,2024-08-14
n3,24,20,2024-08-14,2024-08-15
n3,20,18,2024-08-15,2024-08-16
n3,18,32,2024-08-16,2024-08-17
n3,32,12,2024-08-17,2024-08-19
n3,12,30,2024-08-19,2024-08-20
n3,30,12,2024-08-20,2024-08-21
n3,12,16,2024-08-21,2024-08-22
n3,16,30,2024-08-22,2024-08-23
n3,30,28,2024-08-23,2024-08-24
n3,28,11,2024-08-24,2024-08-26
n3,11,21,2024-08-26,2024-08-27
n3,21,34,2024-08-27,2024-08-28
n3,34,26,2024-08-28,2024-08-29
n3,26,14,2024-08-29,2024-08-30
n3,14,21,2024-08-30,2024-08-31
n3,21,24,2024-08-31,2024-09-02
n3,24,19,2024-09-02,2024-09-03
n3,19,27,2024-09-03,2024-09-04
n3,27,27,2024-09-04,2024-09-05
n3,27,31,2024-09-05,2024-09-06
n3,31,28,2024-09-06,2024-09-07
n3,28,17,2024-09-07,2024-09-09
n3,17,35,2024-09-09,2024-09-10
n3,35,14,2024-09-10,2024-09-11
n3,14,13,2024-09-11,2024-09-12
n3,13,25,2024-09-12,2024-09-13
n3,25,34,2024-09-13,2024-09-14
n3,34,18,2024-09-14,2024-09-16
n3,18,31,2024-09-16,2024-09-17
n3,31,16,2024-09-17,2024-09-18
n3,16,22,2024-09-18,2024-09-19
n3,22,30,2024-09-19,2024-09-20
n3,30,25,2024-09-20,2024-09-21
n3,25,14,2024-09-21,2024-09-23
n3,14,19,2024-09-23,2024-09-24
n3,19,10,2024-09-24,2024-09-25
n3,10,14,2024-09-25,2024-09-26
n3,14,34,2024-09-26,2024-09-27
n3,34,24,2024-09-27,2024-09-28
n3,24,24,2024-09-28,2024-09-30
n3,24,30,2024-09-30,2024-10-01
n3,30,13,2024-10-01,2024-10-02
n3,13,15,2024-10-02,2024-10-03
n3,15,27,2024-10-03,2024-10-04
n3,27,8,2024-10-04,2024-10-05
n3,8,17,2024-10-05,2024-10-07
n3,17,13,2024-10-07,2024-10-08
n3,13,25,2024-10-08,2024-10-09
n3,25,29,2024-10-09,2024-10-10
n3,29,16,2024-10-10,2024-10-11
n3,16,22,2024-10-11,2024-10-12
n3,22,19,2024-10-12,2024-10-14
n3,19,27,2024-10-14,2024-10-15
n3,27,27,2024-10-15,2024-10-16
n3,27,21,2024-10-16,2024-10-17
n3,21,26,2024-10-17,2024-10-18
n3,26,24,2024-10-18,2024-10-19
n3,24,17,2024-10-19,2024-10-21
n3,17,25,2024-10-21,2024-10-22
n3,25,19,2024-10-22,2024-10-23
n3,19,8,2024-10-23,2024-10-24
n3,8,15,2024-10-24,2024-10-25
n3,15,18,2024-10-25,2024-10-26
n3,18,13,2024-10-26,2024-10-28
n3,13,25,2024-10-28,2024-10-29
n3,25,17,2024-10-29,2024-10-30
n3,17,25,2024-10-30,2024-10-31
n3,25,11,2024-10-31,2024-11-01
n3,11,16,2024-11-01,2024-11-02
n3,16,10,2024-11-02,2024-11-04
n3,10,18,2024-11-04,2024-11-05
n3,18,14,2024-11-05,2024-11-06
n3,14,20,2024-11-06,2024-11-07
n3,20,13,2024-11-07,2024-11-08
n3,13,10,2024-11-08,2024-11-09
n3,10,20,2024-11-09,2024-11-11
n3,20,17,2024-11-11,2024-11-12
n3,17,18,2024-11-12,2024-11-13
n3,18,17,2024-11-13,2024-11-14
n3,17,27,2024-11-14,2024-11-15
n3,27,29,2024-11-15,2024-11-16
n3,29,23,2024-11-16,2024-11-18
n3,23,21,2024-11-18,2024-11-19
n3,21,30,2024-11-19,2024-11-20
n3,30,13,2024-11-20,2024-11-21
n3,13,8,2024-11-21,2024-11-22
n3,8,28,2024-11-22,2024-11-23
n3,28,19,2024-11-23,2024-11-25
n3,19,11,2024-11-25,2024-11-26
n3,11,14,2024-11-26,2024-11-27
n3,14,20,2024-11-27,2024-11-28
n3,20,18,2024-11-28,2024-11-29
n3,18,16,2024-11-29,2024-11-30
n3,16,23,2024-11-30,2024-12-02
n3,23,15,2024-12-02,2024-12-03
n3,15,33,2024-12-03,2024-12-04
n3,33,23,2024-12-04,2024-12-05
n3,23,20,2024-12-05,2024-12-06
n3,20,31,2024-12-06,2024-12-07
n3,31,20,2024-12-07,2024-12-09
n3,20,13,2024-12-09,2024-12-10
n3,13,32,2024-12-10,2024-12-11
n3,32,16,2024-12-11,2024-12-12
n3,16,20,2024-12-12,2024-12-13
n3,20,8,2024-12-13,2024-12-14
n3,8,21,2024-12-14,2024-12-16
n3,21,7,2024-12-16,2024-12-17
n3,7,27,2024-12-17,2024-12-18
n3,27,11,2024-12-18,2024-12-19
n3,11,16,2024-12-19,2024-12-20
n3,16,14,2024-12-20,2024-12-21
n3,14,13,2024-12-21,2024-12-23
n3,13,15,2024-12-23,2024-12-24
n3,15,21,2024-12-24,2024-12-25
n3,21,12,2024-12-25,2024-12-26
n3,12,19,2024-12-26,2024-12-27
n3,19,24,2024-12-27,2024-12-28
n3,24,23,2024-12-28,2024-12-30
n3,23,32,2024-12-30,2024-12-31
n3,32,8,2024-12-31,2025-01-01
n3,8,30,2025-01-01,2025-01-02
n3,30,8,2025-01-02,2025-01-03
n3,8,12,2025-01-03,2025-01-04
n3,12,22,2025-01-04,2025-01-06
n3,22,27,2025-01-06,2025-01-07
n3,27,20,2025-01-07,2025-01-08
n3,20,19,2025-01-08,2025-01-09
n3,19,15,2025-01-09,2025-01-10
n3,15,13,2025-01-10,2025-01-11
n3,13,28,2025-01-11,2025-01-13
n3,28,31,2025-01-13,2025-01-14
n3,31,22,2025-01-14,2025-01-15
n3,22,23,2025-01-15,2025-01-16
n3,23,8,2025-01-16,2025-01-17
n3,8,18,2025-01-17,2025-01-18
n3,18,19,2025-01-18,2025-01-20
n3,19,18,2025-01-20,2025-01-21
n3,18,23,2025-01-21,2025-01-22
n3,23,17,2025-01-22,2025-01-23
n3,17,12,2025-01-23,2025-01-24
n3,12,32,2025-01-24,2025-01-25
n3,32,9,2025-01-25,2025-01-26
n3,9,16,2025-01-26,2025-01-27
n3,16,23,2025-01-27,2025-01-28
n3,23,25,2025-01-28,2025-01-29
n3,25,14,2025-01-29,2025-01-30
n3,14,9,2025-01-30,2025-01-31
n3,9,23,2025-01-31,2025-02-01
n3,23,29,2025-02-01,2025-02-02
n3,29,21,2025-02-02,2025-02-03
n3,21,16,2025-02-03,2025-02-04
n3,16,8,2025-02-04,2025-02-05
n3,8,22,2025-02-05,2025-02-06
n3,22,26,2025-02-06,2025-02-07
n3,26,28,2025-02-07,2025-02-08
n3,28,27,2025-02-08,2025-02-09
n3,27,26,2025-02-09,2025-02-10
n3,26,19,2025-02-10,2025-02-11
n3,19,19,2025-02-11,2025-02-12
n3,19,11,2025-02-12,2025-02-13
n3,11,29,2025-02-13,2025-02-14
n3,29,10,2025-02-14,2025-02-15
n3,10,29,2025-02-15,2025-02-17
n3,29,13,2025-02-17,2025-02-18
n3,13,28,2025-02-18,2025-02-19
n3,28,17,2025-02-19,2025-02-20
n3,17,18,2025-02-20,2025-02-21
n3,18,11,2025-02-21,2025-02-22
n3,11,18,2025-02-22,2025-02-24
n3,18,26,2025-02-24,2025-02-25
n3,26,24,2025-02-25,2025-02-26
n3,24,20,2025-02-26,2025-02-27
n3,20,31,2025-02-27,2025-02-28
n3,31,29,2025-02-28,2025-03-01
n3,29,12,2025-03-01,2025-03-03
n3,12,21,2025-03-03,2025-03-04
n3,21,29,2025-03-04,2025-03-05
n3,29,15,2025-03-05,2025-03-06
n3,15,19,2025-03-06,2025-03-07
n3,19,24,2025-03-07,2025-03-08
n3,24,7,2025-03-08,2025-03-10
n3,7,24,2025-03-10,2025-03-11
n3,24,27,2025-03-11,2025-03-12
n3,27,7,2025-03-12,2025-03-13
n3,7,18,2025-03-13,2025-03-14
n3,18,25,2025-03-14,2025-03-15
n3,25,13,2025-03-15,2025-03-17
n3,13,15,2025-03-17,2025-03-18
n3,15,25,2025-03-18,2025-03-19
n3,25,17,2025-03-19,2025-03-20
n3,17,15,2025-03-20,2025-03-21
n3,15,16,2025-03-21,2025-03-22
n3,16,32,2025-03-22,2025-03-24
n3,32,24,2025-03-24,2025-03-25
n3,24,12,2025-03-25,2025-03-26
n3,12,33,2025-03-26,2025-03-27
n3,33,25,2025-03-27,2025-03-28
n3,25,12,2025-03-28,2025-03-29
n3,12,13,2025-03-29,2025-03-31
n3,13,17,2025-03-31,2025-04-01
n3,17,29,2025-04-01,2025-04-02
n3,29,23,2025-04-02,2025-04-03
n3,23,7,2025-04-03,2025-04-04
n3,7,14,2025-04-04,2025-04-05
n3,14,19,2025-04-05,2025-04-07
n3,19,18,2025-04-07,2025-04-08
n3,18,14,2025-04-08,2025-04-09
n3,14,22,2025-04-09,2025-04-10
n3,22,26,2025-04-10,2025-04-11
n3,26,15,2025-04-11,2025-04-12
n3,15,22,2025-04-12,2025-04-14
n3,22,16,2025-04-14,2025-04-15
n3,16,25,2025-04-15,2025-04-16
n3,25,23,2025-04-16,2025-04-17
n3,23,28,2025-04-17,2025-04-18
n3,28,21,2025-04-18,2025-04-19
n3,21,12,2025-04-19,2025-04-21
n3,12,23,2025-04-21,2025-04-22
n3,23,19,2025-04-22,2025-04-23
n3,19,25,2025-04-23,2025-04-24
n3,25,24,2025-04-24,2025-04-25
n3,24,32,2025-04-25,2025-04-26
n3,32,17,2025-04-26,2025-04-28
n3,17,13,2025-04-28,2025-04-29
n3,13,30,2025-04-29,2025-04-30
n3,30,25,2025-04-30,2025-05-01
n3,25,20,2025-05-01,2025-05-02
n3,20,19,2025-05-02,2025-05-03
n3,19,8,2025-05-03,2025-05-05
n3,8,18,2025-05-05,2025-05-06
n3,18,21,2025-05-06,2025-05-07
n3,21,26,2025-05-07,2025-05-08
n3,26,19,2025-05-08,2025-05-09
n3,19,20,2025-05-09,2025-05-10
n3,20,26,2025-05-10,2025-05-12
n3,26,20,2025-05-12,2025-05-13
n3,20,18,2025-05-13,2025-05-14
n3,18,15,2025-05-14,2025-05-15
n3,15,24,2025-05-15,2025-05-16
n3,24,24,2025-05-16,2025-05-17
n3,24,14,2025-05-17,2025-05-19
n3,14,23,2025-05-19,2025-05-20
n3,23,31,2025-05-20,2025-05-21
n3,31,17,2025-05-21,2025-05-22
n3,17,24,2025-05-22,2025-05-23
n3,24,29,2025-05-23,2025-05-24
n3,29,21,2025-05-24,2025-05-26
n3,21,23,2025-05-26,2025-05-27
n3,23,15,2025-05-27,2025-05-28
n3,15,28,2025-05-28,2025-05-29
n3,28,21,2025-05-29,2025-05-30
n3,21,20,2025-05-30,2025-05-31
n3,20,11,2025-05-31,2025-06-02
n3,11,21,2025-06-02,2025-06-03
n3,21,33,2025-06-03,2025-06-04
n3,33,19,2025-06-04,2025-06-05
n3,19,14,2025-06-05,2025-06-06
n3,14,22,2025-06-06,2025-06-07
n3,22,27,2025-06-07,2025-06-09
n3,27,16,2025-06-09,2025-06-10
n3,16,19,2025-06-10,2025-06-11
n3,19,15,2025-06-11,2025-06-12
n3,15,10,2025-06-12,2025-06-13
n3,10,17,2025-06-13,2025-06-14
n3,17,9,2025-06-14,2025-06-16
n3,9,14,2025-06-16,2025-06-17
n3,14,23,2025-06-17,2025-06-18
n3,23,15,2025-06-18,2025-06-19
n3,15,8,2025-06-19,2025-06-20
n3,8,15,2025-06-20,2025-06-21
n3,15,22,2025-06-21,2025-06-23
n3,22,12,2025-06-23,2025-06-24
n3,12,28,2025-06-24,2025-06-25
n3,28,13,2025-06-25,2025-06-26
n3,13,10,2025-06-26,2025-06-27
n3,10,29,2025-06-27,2025-06-28
n3,29,11,2025-06-28,2025-06-30
n3,11,11,2025-06-30,2025-07-01
n3,11,21,2025-07-01,2025-07-02
n3,21,22,2025-07-02,2025-07-03
n3,22,31,2025-07-03,2025-07-04
n3,31,22,2025-07-04,2025-07-05
n3,22,27,2025-07-05,2025-07-07
n3,27,24,2025-07-07,2025-07-08
n3,24,27,2025-07-08,2025-07-09
n3,27,4,2025-07-09,2025-07-10
n3,4,37,2025-07-10,2025-07-11
n3,37,20,2025-07-11,2025-07-12
n3,20,12,2025-07-12,2025-07-14
n3,12,21,2025-07-14,2025-07-15
n3,21,24,2025-07-15,2025-07-16
n3,24,11,2025-07-16,2025-07-17
n3,11,22,2025-07-17,2025-07-18
n3,22,14,2025-07-18,2025-07-19
n3,14,11,2025-07-19,2025-07-21
n3,11,27,2025-07-21,2025-07-22
n3,27,23,2025-07-22,2025-07-23
n3,23,9,2025-07-23,2025-07-24
n3,9,10,2025-07-24,2025-07-25
n3,10,18,2025-07-25,2025-07-26
n3,18,22,2025-07-26,2025-07-28
n3,22,10,2025-07-28,2025-07-29
n3,10,24,2025-07-29,2025-07-30
n3,24,17,2025-07-30,2025-07-31
n3,17,18,2025-07-31,2025-08-01
n3,18,22,2025-08-01,2025-08-02
n3,22,23,2025-08-02,2025-08-04
n3,23,21,2025-08-04,2025-08-05
n3,21,24,2025-08-05,2025-08-06
n3,24,28,2025-08-06,2025-08-07
n3,28,27,2025-08-07,2025-08-08
n3,27,27,2025-08-08,2025-08-09
n3,27,22,2025-08-09,2025-08-11
n3,22,17,2025-08-11,2025-08-12
n3,17,26,2025-08-12,2025-08-13
n3,26,14,2025-08-13,2025-08-14
n3,14,16,2025-08-14,2025-08-15
n3,16,22,2025-08-15,2025-08-16
n3,22,18,2025-08-16,2025-08-18
n3,18,18,2025-08-18,2025-08-19
n3,18,29,2025-08-19,2025-08-20
n3,29,28,2025-08-20,2025-08-21
n3,28,21,2025-08-21,2025-08-22
n3,21,8,2025-08-22,2025-08-23
n3,8,15,2025-08-23,2025-08-25
n3,15,24,2025-08-25,2025-08-26
n3,24,28,2025-08-26,2025-08-27
n3,28,21,2025-08-27,2025-08-28
n3,21,21,2025-08-28,2025-08-29
n3,21,7,2025-08-29,2025-08-30
n3,7,28,2025-08-30,2025-09-01
n3,28,10,2025-09-01,2025-09-02
n3,10,20,2025-09-02,2025-09-03
n3,20,24,2025-09-03,2025-09-04
n3,24,29,2025-09-04,2025-09-05
n3,29,25,2025-09-05,2025-09-06
n3,25,20,2025-09-06,2025-09-08
n3,20,23,2025-09-08,2025-09-09
n3,23,16,2025-09-09,2025-09-10
n3,16,26,2025-09-10,2025-09-11
n3,26,16,2025-09-11,2025-09-12
n3,16,32,2025-09-12,2025-09-13
n3,32,10,2025-09-13,2025-09-15
n3,10,19,2025-09-15,2025-09-16
n3,19,7,2025-09-16,2025-09-17
n3,7,14,2025-09-17,2025-09-18
n3,14,22,2025-09-18,2025-09-19
n3,22,11,2025-09-19,2025-09-20
n3,11,12,2025-09-20,2025-09-22
n3,12,20,2025-09-22,2025-09-23
n3,20,23,2025-09-23,2025-09-24
n3,23,13,2025-09-24,2025-09-25
n3,13,14,2025-09-25,2025-09-26
n3,14,13,2025-09-26,2025-09-27
n3,13,21,2025-09-27,2025-09-29
n3,21,21,2025-09-29,2025-09-30
n3,21,12,2025-09-30,2025-10-01
n3,12,25,2025-10-01,2025-10-02
n3,25,19,2025-10-02,2025-10-03
n3,19,10,2025-10-03,2025-10-04
n3,10,6,2025-10-04,2025-10-06
n3,6,20,2025-10-06,2025-10-07
n3,20,26,2025-10-07,2025-10-08
n3,26,12,2025-10-08,2025-10-09
n3,12,24,2025-10-09,2025-10-10
n3,24,19,2025-10-10,2025-10-11
n3,19,14,2025-10-11,2025-10-13
n3,14,9,2025-10-13,2025-10-14
n3,9,19,2025-10-14,2025-10-15
n3,19,21,2025-10-15,2025-10-16
n3,21,31,2025-10-16,2025-10-17
n3,31,32,2025-10-17,2025-10-18
n3,32,22,2025-10-18,2025-10-20
n3,22,30,2025-10-20,2025-10-21
n3,30,20,2025-10-21,2025-10-22
n3,20,27,2025-10-22,2025-10-23
n3,27,13,2025-10-23,2025-10-24
n3,13,11,2025-10-24,2025-10-25
n3,11,26,2025-10-25,2025-10-27
n3,26,25,2025-10-27,2025-10-28
n3,25,33,2025-10-28,2025-10-29
n3,33,28,2025-10-29,2025-10-30
n3,28,25,2025-10-30,2025-10-31
n3,25,19,2025-10-31,2025-11-01
n3,19,34,2025-11-01,2025-11-03
n3,34,12,2025-11-03,2025-11-04
n3,12,15,2025-11-04,2025-11-05
n3,15,28,2025-11-05,2025-11-06
n3,28,30,2025-11-06,2025-11-07
n3,30,9,2025-11-07,2025-11-08
n3,9,15,2025-11-08,2025-11-10
n3,15,31,2025-11-10,2025-11-11
n3,31,9,2025-11-11,2025-11-12
n3,9,20,2025-11-12,2025-11-13
n3,20,15,2025-11-13,2025-11-14
n3,15,25,2025-11-14,2025-11-15
n3,25,16,2025-11-15,2025-11-17
n3,16,31,2025-11-17,2025-11-18
n3,31,20,2025-11-18,2025-11-19
n3,20,33,2025-11-19,2025-11-20
n3,33,17,2025-11-20,2025-11-21
n3,17,32,2025-11-21,2025-11-22
n3,32,5,2025-11-22,2025-11-24
n3,5,36,2025-11-24,2025-11-25
n3,36,26,2025-11-25,2025-11-26
n3,26,22,2025-11-26,2025-11-27
n3,22,14,2025-11-27,2025-11-28
n3,14,30,2025-11-28,2025-11-29
n3,30,4,2025-11-29,2025-12-01
n3,4,8,2025-12-01,2025-12-02
n3,8,14,2025-12-02,2025-12-03
n3,14,20,2025-12-03,2025-12-04
n3,20,16,2025-12-04,2025-12-05
n3,16,23,2025-12-05,2025-12-06
n3,23,27,2025-12-06,2025-12-08
n3,27,15,2025-12-08,2025-12-09
n3,15,11,2025-12-09,2025-12-10
n3,11,17,2025-12-10,2025-12-11
n3,17,26,2025-12-11,2025-12-12
n3,26,21,2025-12-12,2025-12-13
n3,21,27,2025-12-13,2025-12-15
n3,27,14,2025-12-15,2025-12-16
n3,14,7,2025-12-16,2025-12-17
n3,7,32,2025-12-17,2025-12-18
n3,32,23,2025-12-18,2025-12-19
n3,23,16,2025-12-19,2025-12-20
n3,16,24,2025-12-20,2025-12-22
n3,24,24,2025-12-22,2025-12-23
n3,24,14,2025-12-23,2025-12-24
n3,14,28,2025-12-24,2025-12-25
n3,28,20,2025-12-25,2025-12-26
n3,20,19,2025-12-26,2025-12-27
n3,19,13,2025-12-27,2025-12-29
n3,13,24,2025-12-29,2025-12-30
n3,24,11,2025-12-30,2025-12-31
n3,11,18,2025-12-31,2026-01-01
n3,18,25,2026-01-01,2026-01-02
n3,25,31,2026-01-02,2026-01-03
n3,31,18,2026-01-03,2026-01-05
n3,18,6,2026-01-05,2026-01-06
n3,6,14,2026-01-06,2026-01-07
n3,14,10,2026-01-07,2026-01-08
n3,10,14,2026-01-08,2026-01-09
n3,14,26,2026-01-09,2026-01-10
n3,26,18,2026-01-10,2026-01-12
n3,18,17,2026-01-12,2026-01-13
n3,17,16,2026-01-13,2026-01-14
n3,16,3,2026-01-14,2026-01-15
n3,3,22,2026-01-15,2026-01-16
n3,22,11,2026-01-16,2026-01-17
n3,11,23,2026-01-17,2026-01-19
n3,23,23,2026-01-19,2026-01-20
n3,23,23,2026-01-20,2026-01-21
n3,23,11,2026-01-21,2026-01-22
n3,11,12,2026-01-22,2026-01-23
n3,12,15,2026-01-23,2026-01-24
n3,15,23,2026-01-24,2026-01-26
n3,23,18,2026-01-26,2026-01-27
n3,18,23,2026-01-27,2026-01-28
n3,23,28,2026-01-28,2026-01-29
n3,28,29,2026-01-29,2026-01-30
n3,29,16,2026-01-30,2026-01-31
n3,16,31,2026-01-31,2026-02-02
n3,31,11,2026-02-02,2026-02-03
n3,11,22,2026-02-03,2026-02-04
n3,22,13,2026-02-04,2026-02-05
n3,13,29,2026-02-05,2026-02-06
n3,29,22,2026-02-06,2026-02-07
n3,22,25,2026-02-07,2026-02-09
n3,25,17,2026-02-09,2026-02-10
n3,17,18,2026-02-10,2026-02-11
n3,18,21,2026-02-11,2026-02-12
n3,21,31,2026-02-12,2026-02-13
n3,31,13,2026-02-13,2026-02-14
n3,13,18,2026-02-14,2026-02-15
n3,18,15,2026-02-15,2026-02-16
n3,15,11,2026-02-16,2026-02-17
n3,11,12,2026-02-17,2026-02-18
n3,12,19,2026-02-18,2026-02-19
n3,19,22,2026-02-19,2026-02-20
n3,22,19,2026-02-20,2026-02-21
n3,19,16,2026-02-21,2026-02-22
n3,16,12,2026-02-22,2026-02-23
n3,12,25,2026-02-23,2026-02-24
n3,25,28,2026-02-24,2026-02-25
n3,28,9,2026-02-25,2026-02-26
n3,9,23,2026-02-26,2026-02-27
n3,23,13,2026-02-27,2026-02-28
n3,13,15,2026-02-28,2026-03-01
n3,15,20,2026-03-01,2026-03-02
n3,20,21,2026-03-02,2026-03-03
n3,21,12,2026-03-03,2026-03-04
n3,12,8,2026-03-04,2026-03-05
n3,8,29,2026-03-05,2026-03-06
n3,29,18,2026-03-06,2026-03-07
n3,18,15,2026-03-07,2026-03-09
n3,15,14,2026-03-09,2026-03-10
n3,14,26,2026-03-10,2026-03-11
n3,26,7,2026-03-11,2026-03-12
n3,7,11,2026-03-12,2026-03-13
n3,11,18,2026-03-13,2026-03-14
n3,18,21,2026-03-14,2026-03-16
n4,28,36,2007-01-01,2007-01-02
n4,36,29,2007-01-02,2007-01-03
n4,29,32,2007-01-03,2007-01-04
n4,32,15,2007-01-04,2007-01-05
n4,15,24,2007-01-05,2007-01-08
n4,24,17,2007-01-08,2007-01-09
n4,17,35,2007-01-09,2007-01-10
n4,35,20,2007-01-10,2007-01-11
n4,20,26,2007-01-11,2007-01-12
n4,26,20,2007-01-12,2007-01-15
n4,20,31,2007-01-15,2007-01-16
n4,31,27,2007-01-16,2007-01-17
n4,27,22,2007-01-17,2007-01-18
n4,22,21,2007-01-18,2007-01-19
n4,21,28,2007-01-19,2007-01-22
n4,28,30,2007-01-22,2007-01-23
n4,30,23,2007-01-23,2007-01-24
n4,23,21,2007-01-24,2007-01-25
n4,21,36,2007-01-25,2007-01-26
n4,36,17,2007-01-26,2007-01-29
n4,17,15,2007-01-29,2007-01-30
n4,15,29,2007-01-30,2007-01-31
n4,29,26,2007-01-31,2007-02-01
n4,26,15,2007-02-01,2007-02-02
n4,15,20,2007-02-02,2007-02-05
n4,20,29,2007-02-05,2007-02-06
n4,29,32,2007-02-06,2007-02-07
n4,32,37,2007-02-07,2007-02-08
n4,37,25,2007-02-08,2007-02-09
n4,25,23,2007-02-09,2007-02-12
n4,23,29,2007-02-12,2007-02-13
n4,29,23,2007-02-13,2007-02-14
n4,23,28,2007-02-14,2007-02-15
n4,28,32,2007-02-15,2007-02-16
n4,32,34,2007-02-16,2007-02-19
n4,34,31,2007-02-19,2007-02-20
n4,31,32,2007-02-20,2007-02-21
n4,32,21,2007-02-21,2007-02-22
n4,21,19,2007-02-22,2007-02-23
n4,19,25,2007-02-23,2007-02-26
n4,25,23,2007-02-26,2007-02-27
n4,23,22,2007-02-27,2007-02-28
n4,22,18,2007-02-28,2007-03-01
n4,18,33,2007-03-01,2007-03-02
n4,33,21,2007-03-02,2007-03-05
n4,21,19,2007-03-05,2007-03-06
n4,19,30,2007-03-06,2007-03-07
n4,30,31,2007-03-07,2007-03-08
n4,31,31,2007-03-08,2007-03-09
n4,31,27,2007-03-09,2007-03-12
